;year;hour;season;holiday;workingday;weather;temp;atemp;humidity;windspeed;count
413;2012;4;summer;no;0;good;30.34;35.605;74;11.0014;16
414;2011;2;summer;yes;0;moderate;27.88;31.82;79;11.0014;39
415;2012;16;autumn;no;1;good;14.76;16.665;43;19.0012;360
416;2012;13;winter;no;1;bad;13.94;15.91;71;16.9979;64
417;2011;21;summer;no;0;moderate;28.7;33.335;84;22.0028;114
418;2011;10;spring;no;0;good;16.4;20.455;43;27.9993;215
419;2012;16;autumn;no;1;good;22.96;26.515;52;12.998;466
420;2011;5;summer;no;1;good;30.34;34.09;58;12.998;26
421;2011;22;spring;no;0;good;22.96;26.515;83;0.0;117
422;2011;0;autumn;no;1;good;22.14;25.76;56;22.0028;37
423;2011;0;winter;no;1;moderate;6.56;9.09;64;7.0015;8
424;2011;17;autumn;no;1;good;12.3;15.91;49;7.0015;331
425;2012;14;autumn;no;1;good;27.06;31.06;61;16.9979;365
426;2011;22;autumn;no;1;good;18.86;22.725;59;15.0013;143
427;2012;6;summer;no;1;good;24.6;28.79;78;11.0014;165
428;2012;20;winter;yes;0;good;10.66;12.12;60;19.0012;90
429;2012;2;summer;no;1;moderate;27.88;31.82;83;12.998;11
430;2012;14;summer;no;1;moderate;31.16;34.85;52;19.9995;255
431;2011;5;autumn;no;1;moderate;22.14;25.76;88;22.0028;22
432;2011;20;winter;no;0;good;16.4;20.455;58;7.0015;86
433;2012;20;spring;no;1;good;18.86;22.725;31;11.0014;329
434;2011;8;spring;no;1;moderate;21.32;25.0;88;0.0;487
435;2012;0;summer;no;1;good;21.32;25.0;59;7.0015;32
436;2012;18;autumn;no;1;good;22.96;26.515;83;7.0015;233
437;2011;19;summer;no;1;good;27.88;31.82;69;11.0014;396
438;2011;14;summer;no;1;good;33.62;34.85;23;12.998;303
439;2012;11;autumn;no;0;good;15.58;19.695;46;15.0013;445
440;2011;16;autumn;no;1;moderate;15.58;19.695;54;7.0015;245
441;2012;11;winter;no;1;moderate;12.3;15.15;45;11.0014;112
442;2012;3;summer;no;0;moderate;27.88;31.82;89;11.0014;57
443;2012;12;spring;no;1;moderate;22.14;25.76;56;15.0013;247
444;2012;3;autumn;no;1;good;9.02;12.12;64;7.0015;4
445;2011;19;spring;no;0;good;28.7;32.575;65;12.998;264
446;2012;4;winter;no;1;good;8.2;10.605;80;8.9981;2
447;2011;23;autumn;no;1;moderate;23.78;27.275;94;23.9994;69
448;2012;0;winter;no;0;good;6.56;6.82;47;22.0028;59
449;2011;3;autumn;no;1;good;13.94;16.665;81;8.9981;5
450;2012;7;autumn;no;1;good;14.76;16.665;50;16.9979;478
451;2011;13;summer;no;1;good;31.16;34.09;48;19.9995;192
452;2012;7;spring;no;0;good;18.86;22.725;67;7.0015;95
453;2012;20;spring;no;1;good;18.04;21.97;33;16.9979;280
454;2011;11;winter;no;0;good;8.2;9.85;55;15.0013;72
455;2011;1;summer;no;1;good;31.16;34.85;55;0.0;12
456;2012;21;autumn;no;1;moderate;12.3;14.395;56;16.9979;151
457;2011;23;summer;no;1;bad;22.14;25.76;94;16.9979;58
458;2012;14;autumn;no;1;good;21.32;25.0;32;6.0032;348
459;2012;3;winter;no;0;moderate;14.76;17.425;43;8.9981;26
460;2012;2;autumn;no;1;good;13.12;15.15;53;16.9979;12
461;2011;12;autumn;no;0;good;14.76;18.94;50;0.0;358
462;2012;6;autumn;no;0;good;12.3;15.91;87;6.0032;19
463;2012;4;winter;no;1;good;19.68;23.485;88;12.998;5
464;2012;5;summer;no;1;moderate;27.06;29.545;94;0.0;41
465;2011;12;spring;no;1;moderate;18.04;21.97;62;23.9994;124
466;2011;17;summer;no;1;moderate;28.7;33.335;79;0.0;425
467;2011;15;winter;no;1;good;9.84;10.605;38;19.9995;60
468;2011;8;autumn;no;1;good;13.12;17.425;93;0.0;456
469;2011;4;spring;no;0;good;27.88;31.82;79;6.0032;13
470;2011;23;autumn;no;0;good;8.2;11.365;75;0.0;69
471;2012;6;summer;no;1;good;29.52;34.09;66;7.0015;213
472;2011;15;spring;no;0;moderate;22.14;25.76;94;11.0014;294
473;2012;7;spring;no;1;good;12.3;14.395;49;19.0012;246
474;2011;23;winter;no;0;good;9.02;11.365;47;11.0014;8
475;2012;13;winter;no;1;moderate;17.22;21.21;77;0.0;137
476;2011;21;winter;no;1;good;9.02;13.635;64;0.0;48
477;2011;13;summer;no;0;good;32.8;37.12;49;19.9995;472
478;2012;10;winter;no;0;moderate;10.66;12.12;52;16.9979;191
479;2011;8;winter;no;1;good;4.1;6.06;74;11.0014;216
480;2012;11;autumn;no;1;good;10.66;12.88;48;11.0014;178
481;2011;2;autumn;no;0;good;9.84;12.88;65;6.0032;46
482;2012;20;winter;no;1;moderate;22.96;26.515;49;15.0013;286
483;2012;17;spring;no;1;good;27.06;31.06;34;8.9981;812
484;2011;0;spring;no;1;good;19.68;23.485;63;0.0;18
485;2011;6;autumn;no;0;good;8.2;10.605;59;8.9981;3
486;2012;13;winter;no;1;bad;13.12;17.425;76;0.0;65
487;2011;7;autumn;no;0;bad;17.22;21.21;67;16.9979;36
488;2011;12;winter;no;1;moderate;13.12;15.15;76;16.9979;98
489;2012;11;winter;no;0;good;13.94;15.91;57;15.0013;324
490;2011;16;spring;no;1;moderate;21.32;25.0;88;8.9981;300
491;2012;6;autumn;no;0;good;11.48;13.635;81;11.0014;15
492;2011;12;winter;no;0;good;13.94;16.665;46;0.0;174
493;2011;13;autumn;no;0;moderate;11.48;13.635;48;16.9979;236
494;2012;13;autumn;no;1;good;17.22;21.21;50;12.998;213
495;2011;18;autumn;no;1;moderate;13.12;15.15;45;16.9979;295
496;2011;18;summer;no;0;good;27.88;31.82;65;19.9995;339
497;2011;8;autumn;no;0;good;10.66;13.635;65;8.9981;73
498;2012;16;winter;no;0;moderate;13.94;16.665;61;11.0014;143
499;2012;7;summer;no;1;bad;26.24;28.79;89;7.0015;133
500;2012;4;winter;no;1;moderate;12.3;16.665;70;0.0;3
501;2011;6;autumn;no;0;good;15.58;19.695;66;11.0014;10
502;2011;11;spring;no;1;good;30.34;33.335;42;8.9981;111
503;2012;4;summer;no;1;moderate;29.52;34.85;74;8.9981;11
504;2012;14;spring;no;1;good;29.52;32.575;42;6.0032;263
505;2012;16;autumn;no;1;good;23.78;27.275;49;19.0012;435
506;2011;22;autumn;no;1;good;10.66;15.15;70;0.0;71
507;2011;19;winter;no;1;moderate;18.04;21.97;51;22.0028;168
508;2012;18;autumn;no;0;good;18.86;22.725;44;8.9981;473
509;2012;14;summer;no;0;good;36.9;42.425;42;31.0009;526
510;2012;14;winter;no;1;good;18.04;21.97;62;32.9975;132
511;2011;13;winter;no;0;good;13.94;18.18;46;0.0;182
512;2011;17;spring;no;1;good;36.9;40.91;37;16.9979;409
513;2012;1;winter;no;1;good;20.5;24.24;59;7.0015;23
514;2011;9;winter;no;1;good;5.74;6.06;50;22.0028;139
515;2012;11;autumn;no;1;good;23.78;27.275;46;0.0;272
516;2011;2;summer;no;0;good;28.7;32.575;58;12.998;69
517;2012;23;summer;no;1;good;31.98;37.12;59;12.998;161
518;2012;3;spring;no;0;moderate;13.94;16.665;81;8.9981;25
519;2012;3;spring;no;1;good;20.5;24.24;77;12.998;5
520;2011;14;winter;no;0;good;18.86;22.725;15;43.9989;196
521;2012;15;autumn;no;0;good;17.22;21.21;54;19.0012;407
522;2012;14;summer;no;1;good;32.8;35.605;41;15.0013;241
523;2011;7;summer;no;0;good;18.86;22.725;72;15.0013;44
524;2012;19;autumn;no;1;moderate;15.58;19.695;43;19.9995;374
525;2012;0;autumn;no;1;good;13.94;15.15;49;22.0028;55
526;2011;22;winter;no;0;good;5.74;6.06;46;19.9995;15
527;2012;17;summer;no;1;good;32.8;35.605;36;11.0014;818
528;2011;16;winter;no;0;good;13.94;15.15;29;27.9993;145
529;2011;0;spring;no;0;moderate;20.5;24.24;88;8.9981;102
530;2012;19;spring;no;0;good;28.7;31.82;39;8.9981;432
531;2011;21;autumn;no;1;good;20.5;24.24;77;7.0015;177
532;2011;19;spring;no;1;good;13.94;15.15;49;22.0028;136
533;2012;20;winter;no;1;good;20.5;24.24;51;16.9979;260
534;2011;14;autumn;no;1;good;21.32;25.0;48;11.0014;179
535;2012;9;winter;no;1;good;13.12;15.15;61;22.0028;231
536;2012;20;autumn;no;1;good;15.58;19.695;29;31.0009;245
537;2012;13;spring;no;0;moderate;24.6;30.305;64;0.0;565
538;2012;12;winter;no;1;good;12.3;12.88;39;32.9975;161
539;2012;21;winter;no;0;bad;9.84;12.12;93;8.9981;78
540;2012;12;winter;no;0;good;12.3;13.635;33;22.0028;329
541;2012;17;spring;no;1;good;20.5;24.24;29;19.0012;729
542;2012;4;winter;no;1;bad;16.4;20.455;82;6.0032;1
543;2011;15;winter;no;1;good;13.12;15.91;21;11.0014;74
544;2011;17;spring;no;1;good;18.86;22.725;67;19.9995;309
545;2012;14;spring;no;1;good;25.42;30.305;69;6.0032;240
546;2011;20;autumn;no;0;good;12.3;15.91;61;6.0032;127
547;2012;22;winter;no;0;good;16.4;20.455;40;30.0026;118
548;2011;8;spring;no;1;good;19.68;23.485;77;16.9979;442
549;2011;17;summer;no;1;good;30.34;33.335;42;16.9979;587
550;2011;12;spring;no;1;moderate;23.78;27.275;78;7.0015;168
551;2011;21;spring;no;1;good;23.78;27.275;83;0.0;177
552;2012;14;summer;no;0;good;36.9;40.91;37;16.9979;476
553;2012;20;autumn;no;1;good;20.5;24.24;72;8.9981;414
554;2012;10;summer;no;1;moderate;27.06;30.305;83;12.998;175
555;2011;22;summer;no;1;good;26.24;29.545;78;8.9981;144
556;2011;19;spring;no;1;moderate;21.32;25.0;83;12.998;270
557;2011;3;winter;no;0;moderate;17.22;21.21;82;19.9995;11
558;2012;3;autumn;no;1;good;13.94;16.665;61;8.9981;15
559;2011;5;winter;no;0;good;9.02;11.365;69;12.998;2
560;2012;16;winter;no;1;good;17.22;21.21;32;19.9995;307
561;2011;15;autumn;yes;0;moderate;29.52;32.575;42;7.0015;384
562;2011;4;summer;no;1;good;28.7;33.335;74;0.0;7
563;2012;17;winter;no;1;good;22.96;26.515;35;19.9995;600
564;2011;17;spring;no;1;good;35.26;40.15;47;19.9995;486
565;2011;3;summer;yes;0;moderate;27.88;31.82;74;19.9995;16
566;2012;15;winter;no;0;moderate;13.12;15.15;66;15.0013;305
567;2011;21;summer;no;1;good;27.06;31.06;50;8.9981;261
568;2012;9;summer;no;0;good;28.7;33.335;74;26.0027;348
569;2012;5;winter;no;1;moderate;18.86;22.725;82;12.998;24
570;2011;19;winter;no;1;moderate;13.94;15.91;71;19.0012;152
571;2011;3;autumn;no;0;good;10.66;12.88;60;12.998;26
572;2012;17;autumn;no;0;moderate;13.94;17.425;76;7.0015;320
573;2011;16;winter;no;1;moderate;9.02;11.365;87;12.998;61
574;2011;12;summer;no;1;good;32.8;34.85;26;0.0;263
575;2012;16;summer;no;1;good;32.8;37.88;55;19.0012;479
576;2011;0;spring;no;1;moderate;30.34;35.605;79;8.9981;47
577;2011;9;spring;no;1;moderate;20.5;24.24;77;19.0012;212
578;2012;2;spring;no;1;good;22.96;26.515;56;0.0;19
579;2011;23;summer;no;1;good;30.34;34.85;66;7.0015;72
580;2011;13;autumn;no;1;bad;18.04;21.97;100;12.998;33
581;2011;15;spring;no;0;moderate;18.86;22.725;33;0.0;292
582;2012;8;spring;no;1;moderate;25.42;28.03;88;15.0013;613
583;2012;13;winter;no;1;moderate;5.74;6.06;43;16.9979;91
584;2012;12;autumn;no;1;good;11.48;15.91;41;0.0;235
585;2011;21;summer;no;1;good;28.7;33.335;79;7.0015;250
586;2011;16;winter;no;0;moderate;17.22;21.21;28;22.0028;134
587;2011;5;spring;no;0;good;16.4;20.455;82;6.0032;10
588;2011;15;winter;no;1;moderate;8.2;9.09;34;19.0012;64
589;2012;0;autumn;no;1;bad;18.86;22.725;77;31.0009;31
590;2012;5;summer;no;1;good;18.86;22.725;72;6.0032;44
591;2011;12;summer;no;1;good;34.44;40.91;56;6.0032;153
592;2011;20;summer;no;1;good;29.52;32.575;42;15.0013;287
593;2011;15;spring;no;1;good;25.42;30.305;69;30.0026;210
594;2011;2;summer;no;1;bad;25.42;29.545;73;7.0015;20
595;2011;13;summer;yes;0;moderate;30.34;34.85;70;8.9981;389
596;2011;10;summer;no;0;moderate;20.5;24.24;68;19.0012;249
597;2012;22;summer;no;1;good;32.8;37.88;55;12.998;288
598;2012;8;winter;no;0;moderate;17.22;21.21;88;7.0015;96
599;2011;17;winter;no;0;good;19.68;23.485;31;22.0028;278
600;2011;3;autumn;no;0;good;18.86;22.725;59;27.9993;25
601;2012;5;summer;no;1;good;21.32;25.0;83;0.0;57
602;2012;20;summer;no;1;bad;26.24;28.79;83;15.0013;84
603;2011;1;spring;no;1;good;18.86;22.725;47;8.9981;19
604;2012;6;winter;no;0;bad;9.02;11.365;93;8.9981;9
605;2011;7;autumn;no;1;bad;22.14;25.76;100;8.9981;81
606;2012;20;spring;no;0;good;24.6;28.79;78;16.9979;309
607;2011;10;autumn;no;1;bad;22.14;25.76;88;23.9994;125
608;2012;12;spring;no;0;good;18.86;22.725;23;26.0027;590
609;2011;10;autumn;no;1;good;21.32;25.0;68;6.0032;174
610;2011;0;spring;no;1;bad;10.66;12.88;100;11.0014;6
611;2011;2;summer;no;1;bad;22.14;25.76;94;16.9979;2
612;2011;0;winter;no;1;good;8.2;12.88;64;0.0;6
613;2011;19;autumn;no;1;good;18.04;21.97;67;6.0032;252
614;2011;17;winter;no;1;good;18.86;22.725;28;19.0012;255
615;2011;1;summer;no;1;good;23.78;27.275;83;7.0015;10
616;2012;21;summer;no;0;good;24.6;31.06;46;15.0013;206
617;2012;15;spring;yes;0;good;32.8;34.85;33;30.0026;275
618;2011;9;spring;no;0;good;30.34;34.09;62;8.9981;230
619;2012;16;winter;no;0;good;18.04;21.97;44;22.0028;404
620;2011;3;winter;no;0;good;13.94;16.665;76;8.9981;23
621;2011;20;winter;no;1;moderate;13.12;15.91;87;12.998;91
622;2012;23;winter;no;0;good;16.4;20.455;50;11.0014;52
623;2012;7;autumn;no;1;good;18.04;21.97;88;16.9979;508
624;2011;12;winter;no;1;good;9.02;10.605;35;19.9995;61
625;2011;12;winter;no;1;moderate;14.76;18.94;23;0.0;99
626;2011;19;summer;yes;0;moderate;31.98;35.605;49;11.0014;375
627;2012;2;summer;no;1;good;30.34;33.335;51;0.0;18
628;2011;7;spring;no;0;moderate;12.3;15.15;93;11.0014;21
629;2012;9;autumn;no;0;good;14.76;18.94;77;0.0;273
630;2012;18;autumn;yes;0;good;21.32;25.0;72;8.9981;551
631;2012;2;summer;no;0;good;27.06;29.545;89;0.0;84
632;2011;5;autumn;no;1;moderate;15.58;19.695;87;0.0;23
633;2011;12;winter;no;1;good;8.2;7.575;47;39.0007;55
634;2012;0;summer;no;0;good;31.98;37.88;66;8.9981;150
635;2011;13;autumn;yes;0;good;29.52;32.575;37;0.0;365
636;2012;3;spring;no;1;moderate;25.42;29.545;73;6.0032;4
637;2012;16;winter;no;0;good;12.3;14.395;56;15.0013;296
638;2011;19;winter;no;1;good;5.74;8.335;28;7.0015;112
639;2012;11;summer;no;1;moderate;25.42;30.305;69;15.0013;252
640;2011;23;autumn;no;1;good;20.5;24.24;63;0.0;136
641;2011;3;autumn;no;1;moderate;22.14;25.76;68;22.0028;4
642;2011;1;autumn;no;1;good;10.66;12.12;60;19.0012;10
643;2011;11;autumn;no;0;good;14.76;18.18;46;7.0015;238
644;2011;13;autumn;no;1;bad;18.86;22.725;100;12.998;71
645;2011;5;spring;no;0;good;25.42;28.03;88;15.0013;10
646;2012;18;autumn;no;1;moderate;14.76;17.425;57;12.998;573
647;2011;16;spring;no;1;good;27.06;31.06;39;0.0;289
648;2011;5;winter;no;1;good;9.84;11.365;75;12.998;11
649;2012;6;spring;no;1;good;21.32;25.0;68;6.0032;139
650;2012;16;summer;no;1;moderate;26.24;30.305;69;16.9979;453
651;2011;11;spring;no;1;bad;22.14;25.76;88;11.0014;164
652;2011;4;summer;no;1;good;24.6;28.03;83;8.9981;5
653;2012;8;autumn;no;1;good;18.04;21.97;62;0.0;835
654;2011;13;spring;no;1;good;27.88;31.82;34;22.0028;139
655;2012;10;summer;no;0;good;35.26;39.395;44;19.9995;366
656;2012;17;winter;no;1;good;25.42;31.06;38;43.9989;597
657;2012;18;summer;no;1;good;35.26;39.395;41;12.998;777
658;2012;8;summer;no;1;moderate;27.06;30.305;78;12.998;681
659;2011;23;winter;no;0;good;10.66;12.88;65;15.0013;28
660;2011;10;summer;no;1;good;32.8;37.88;55;23.9994;117
661;2012;7;summer;no;1;moderate;28.7;33.335;84;11.0014;482
662;2012;9;autumn;no;1;bad;13.12;15.15;81;22.0028;110
663;2012;3;winter;no;0;moderate;6.56;6.82;48;26.0027;25
664;2011;12;winter;no;0;good;14.76;15.91;32;31.0009;152
665;2012;11;winter;no;0;moderate;21.32;25.0;77;8.9981;585
666;2011;2;winter;no;1;good;8.2;8.335;27;31.0009;3
667;2012;12;winter;no;0;good;16.4;20.455;37;19.9995;410
668;2012;0;spring;no;1;moderate;27.06;29.545;94;12.998;34
669;2012;23;spring;no;0;good;21.32;25.0;77;12.998;102
670;2012;9;spring;no;1;good;14.76;16.665;57;23.9994;287
671;2012;19;spring;no;0;good;33.62;35.605;28;19.0012;375
672;2011;8;winter;no;0;good;15.58;19.695;17;39.0007;45
673;2012;18;autumn;no;1;good;11.48;13.635;45;11.0014;565
674;2011;21;spring;no;1;moderate;12.3;14.395;93;16.9979;54
675;2011;22;summer;no;1;bad;25.42;27.275;94;11.0014;29
676;2012;19;summer;no;1;good;26.24;30.305;65;8.9981;674
677;2012;14;autumn;no;0;good;16.4;20.455;40;12.998;509
678;2012;11;summer;no;0;good;30.34;34.85;66;11.0014;499
679;2011;15;spring;no;1;good;24.6;31.06;38;26.0027;260
680;2011;5;summer;no;1;good;24.6;28.79;78;0.0;31
681;2012;5;winter;no;0;good;9.84;12.12;60;11.0014;7
682;2012;17;summer;no;0;moderate;26.24;29.545;78;7.0015;343
683;2011;5;winter;no;1;bad;9.02;12.12;93;7.0015;3
684;2012;6;autumn;no;1;moderate;14.76;17.425;93;8.9981;108
685;2011;16;summer;no;0;good;34.44;40.15;53;19.9995;414
686;2011;21;spring;no;0;good;22.14;25.76;88;0.0;151
687;2012;13;summer;no;1;moderate;32.8;37.12;52;12.998;253
688;2012;23;spring;no;0;good;24.6;31.06;53;19.9995;183
689;2012;20;autumn;no;0;moderate;13.94;17.425;66;6.0032;172
690;2011;16;winter;no;1;good;13.94;17.425;34;6.0032;102
691;2012;13;summer;no;0;good;27.88;31.82;36;12.998;704
692;2011;17;spring;no;0;good;30.34;33.335;51;0.0;390
693;2012;4;spring;no;0;moderate;22.14;25.76;52;0.0;12
694;2011;12;autumn;no;1;good;18.86;22.725;55;11.0014;189
695;2012;14;winter;no;0;good;8.2;9.09;32;23.9994;188
696;2012;0;spring;no;0;moderate;22.14;25.76;56;12.998;124
697;2012;0;summer;no;1;good;29.52;34.85;74;12.998;67
698;2011;8;summer;no;1;good;28.7;32.575;58;30.0026;441
699;2012;23;autumn;no;1;good;13.94;16.665;57;11.0014;120
700;2012;17;autumn;no;1;good;13.94;15.91;46;15.0013;638
701;2011;8;spring;no;1;good;21.32;25.0;55;15.0013;374
702;2011;12;summer;no;1;bad;31.16;34.85;55;8.9981;161
703;2012;9;spring;no;0;moderate;21.32;25.0;83;11.0014;191
704;2011;13;winter;no;1;moderate;8.2;9.09;40;19.0012;54
705;2011;21;winter;no;0;good;5.74;5.305;46;27.9993;20
706;2011;15;summer;no;1;bad;30.34;34.09;55;19.9995;182
707;2011;23;summer;no;0;good;28.7;33.335;79;7.0015;55
708;2011;21;autumn;no;1;good;12.3;15.15;52;11.0014;139
709;2011;3;summer;no;1;good;24.6;28.03;83;12.998;7
710;2012;2;autumn;no;0;moderate;12.3;16.665;87;0.0;74
711;2011;16;summer;no;0;good;29.52;34.09;70;12.998;374
712;2011;18;spring;no;1;good;25.42;31.06;38;19.9995;524
713;2012;13;spring;no;0;good;33.62;34.85;24;19.0012;585
714;2012;14;autumn;yes;0;good;23.78;27.275;60;19.0012;444
715;2012;18;autumn;no;1;moderate;18.86;22.725;88;19.0012;564
716;2012;4;autumn;no;0;good;12.3;15.15;65;11.0014;11
717;2012;13;summer;no;1;moderate;31.16;34.85;55;16.9979;255
718;2012;22;summer;no;1;good;26.24;28.79;89;11.0014;217
719;2012;0;summer;no;1;good;30.34;34.85;66;6.0032;66
720;2012;4;spring;no;1;good;13.94;16.665;71;8.9981;2
721;2012;23;winter;no;1;good;10.66;11.365;48;22.0028;56
722;2012;12;spring;no;0;good;25.42;31.06;57;0.0;615
723;2011;2;winter;no;1;good;16.4;20.455;62;12.998;14
724;2012;14;autumn;no;1;good;16.4;20.455;43;12.998;299
725;2012;0;summer;no;0;good;33.62;39.395;56;8.9981;147
726;2011;17;summer;no;1;good;31.16;35.605;58;35.0008;527
727;2012;3;spring;no;1;good;14.76;17.425;71;8.9981;2
728;2012;18;spring;no;1;good;29.52;32.575;39;15.0013;693
729;2011;0;spring;no;1;good;21.32;25.0;94;7.0015;38
730;2012;3;spring;no;0;good;17.22;21.21;26;8.9981;26
731;2011;12;spring;no;0;moderate;14.76;17.425;81;8.9981;202
732;2012;19;spring;no;1;good;27.06;31.06;39;15.0013;494
733;2011;7;winter;no;1;good;7.38;9.09;43;12.998;88
734;2012;9;spring;no;1;good;23.78;27.275;68;0.0;337
735;2012;4;summer;no;1;moderate;27.88;31.82;83;12.998;5
736;2011;3;winter;no;0;moderate;22.14;25.76;39;22.0028;8
737;2012;0;summer;no;1;bad;24.6;25.76;94;16.9979;13
738;2011;5;winter;no;1;good;5.74;6.06;50;19.9995;3
739;2012;16;winter;no;0;moderate;22.96;26.515;37;19.0012;401
740;2011;11;autumn;no;1;moderate;25.42;28.79;83;0.0;84
741;2011;3;summer;no;1;good;30.34;34.09;58;12.998;4
742;2011;2;spring;no;1;bad;10.66;12.88;93;12.998;7
743;2012;13;winter;no;1;good;24.6;30.305;60;26.0027;233
744;2012;6;autumn;no;0;good;12.3;14.395;61;12.998;28
745;2011;4;autumn;no;0;good;8.2;10.605;80;8.9981;7
746;2012;4;spring;no;0;good;18.04;21.97;67;7.0015;9
747;2012;13;spring;no;1;good;27.88;31.82;57;11.0014;284
748;2011;0;winter;no;1;moderate;8.2;9.85;64;12.998;17
749;2012;21;autumn;no;0;good;14.76;17.425;62;8.9981;184
750;2012;10;winter;no;1;good;21.32;25.0;77;15.0013;143
751;2012;9;winter;no;1;good;12.3;13.635;61;22.0028;264
752;2012;4;winter;no;0;good;11.48;15.15;81;6.0032;8
753;2012;14;autumn;no;1;moderate;25.42;31.06;50;19.9995;285
754;2012;5;winter;no;0;bad;10.66;12.88;81;12.998;4
755;2011;23;summer;no;1;good;27.88;31.82;47;6.0032;140
756;2012;21;winter;no;1;good;10.66;11.365;37;26.0027;120
757;2012;7;winter;no;1;moderate;9.02;12.12;60;7.0015;240
758;2012;9;winter;no;0;moderate;18.04;21.97;88;6.0032;321
759;2011;17;autumn;yes;0;moderate;27.06;31.06;54;7.0015;459
760;2011;0;autumn;no;1;good;8.2;11.365;75;6.0032;17
761;2011;3;winter;no;1;good;8.2;7.575;80;39.0007;1
762;2012;6;spring;no;0;good;18.04;21.97;72;6.0032;50
763;2011;6;spring;no;1;good;22.14;25.76;64;27.9993;105
764;2012;12;summer;no;0;good;32.8;37.88;55;32.9975;694
765;2012;15;summer;no;1;good;32.8;34.85;33;16.9979;260
766;2012;6;autumn;yes;0;good;13.94;17.425;76;7.0015;59
767;2011;15;autumn;no;1;good;13.12;16.665;45;8.9981;117
768;2012;9;spring;no;0;good;24.6;30.305;60;6.0032;367
769;2012;21;spring;no;1;good;23.78;27.275;40;7.0015;299
770;2011;0;spring;no;1;moderate;21.32;25.0;83;11.0014;52
771;2012;5;autumn;no;0;good;11.48;14.395;81;8.9981;12
772;2012;19;winter;no;0;good;12.3;14.395;52;15.0013;69
773;2012;10;summer;no;1;moderate;25.42;30.305;65;12.998;202
774;2011;9;spring;no;1;good;25.42;31.06;46;12.998;193
775;2012;15;winter;no;1;good;17.22;21.21;38;19.9995;136
776;2012;5;spring;no;1;moderate;21.32;25.0;72;19.0012;20
777;2012;20;winter;no;1;moderate;8.2;9.85;40;12.998;123
778;2012;14;winter;no;1;good;13.12;15.15;39;19.9995;144
779;2011;9;summer;no;1;good;31.16;34.09;48;15.0013;180
780;2012;23;summer;no;1;good;32.8;37.88;55;11.0014;131
781;2011;10;spring;no;1;good;20.5;24.24;39;19.0012;128
782;2011;11;autumn;no;0;moderate;15.58;19.695;66;16.9979;292
783;2011;20;autumn;no;1;bad;13.94;14.395;87;43.0006;26
784;2012;7;spring;no;1;good;13.94;15.91;61;15.0013;296
785;2012;17;autumn;no;1;good;16.4;20.455;50;26.0027;562
786;2012;21;summer;no;0;bad;26.24;28.79;89;0.0;104
787;2012;1;winter;no;1;bad;18.86;22.725;94;7.0015;12
788;2012;13;winter;no;1;moderate;14.76;16.665;40;16.9979;173
789;2012;7;winter;no;0;moderate;16.4;20.455;100;8.9981;86
790;2012;15;spring;no;1;good;20.5;24.24;31;7.0015;269
791;2012;19;winter;no;0;bad;10.66;13.635;87;8.9981;80
792;2011;12;summer;no;1;good;35.26;39.395;44;19.9995;163
793;2011;11;autumn;no;1;good;13.94;16.665;66;11.0014;160
794;2012;12;winter;no;1;good;10.66;11.365;48;22.0028;158
795;2012;10;summer;no;1;good;31.16;35.605;58;12.998;198
796;2012;19;autumn;no;1;good;25.42;29.545;73;11.0014;500
797;2011;10;autumn;no;1;moderate;9.02;12.12;69;7.0015;105
798;2012;2;winter;no;0;moderate;14.76;17.425;40;11.0014;80
799;2012;8;spring;no;0;good;16.4;20.455;30;12.998;84
800;2012;4;spring;no;1;good;13.94;15.91;49;16.9979;5
801;2011;3;summer;no;0;good;27.06;31.06;74;6.0032;25
802;2012;0;summer;no;1;good;27.88;31.82;79;11.0014;47
803;2012;7;winter;no;1;good;9.84;11.365;65;15.0013;226
804;2012;2;autumn;no;0;good;11.48;14.395;81;7.0015;73
805;2012;9;autumn;no;0;bad;16.4;20.455;71;8.9981;86
806;2011;3;summer;no;1;good;27.06;29.545;89;0.0;1
807;2011;11;summer;no;0;good;30.34;33.335;48;15.0013;396
808;2011;2;autumn;no;0;bad;13.94;15.15;87;19.9995;30
809;2012;1;winter;no;0;good;9.84;12.12;52;11.0014;61
810;2012;1;winter;no;1;moderate;11.48;15.15;61;6.0032;13
811;2011;21;autumn;no;1;good;20.5;24.24;72;8.9981;166
812;2012;8;spring;no;1;moderate;22.14;25.76;83;12.998;474
813;2011;16;autumn;no;1;good;21.32;25.0;45;0.0;295
814;2011;11;summer;no;1;moderate;25.42;27.275;94;0.0;72
